system time,2022-09-22 19:23:39
problemName,swimmer
N,100
maxgen,300
D,18
M,2
generation,10
79.34572414847008,19.976445710745054
34.601312306208115,57.865112048768424
64.90946387988714,38.97000200698989
77.29440551271841,20.174989726355307
24.453080735544006,74.0932793486559
30.56353131296595,70.94965417217128
32.4479861814761,60.53632037435085
68.6447732625299,21.393398482719476
34.25302151936904,59.31232125423816
66.71437297463689,25.843146183862302
31.35583606731268,61.61207296493734
-3.7014119640384138,75.96710490818012
-1.0025174085125172,75.37737148292604
34.889371440167395,57.269207232750915
30.56353131296595,70.94965417217128
30.56353131296595,70.94965417217128
91.00771790297964,13.721801168512172
44.79672880548685,41.14881809135244
-3.1264796658557543,75.87985600824095
38.57302676053041,43.8609164764523
32.283332613022935,60.08096456686613
32.17682965861701,60.39317363916879
65.13888725802207,21.74826555870925
30.60720889178674,61.25772609251342
30.561441119233734,70.62246630046317
-3.8939439424610782,75.87847656228817
32.17682965861701,60.39317363916879
30.62896634576947,61.1080468857304
69.7809078393571,19.504285574536937
69.7809078393571,19.504285574536937
71.94899572340753,19.395455779632982
78.91604011728504,18.821476675897202
77.58262567320008,18.917375541187482
73.25001272792278,19.34136288848049
35.092501487756806,38.613293300073394
67.5120057222145,21.111345067851687
-3.1701042325126423,72.46988400723691
34.07691517972978,45.94994377731612
75.81008210429863,18.991157333483557
63.99391178593498,24.932082290770097
68.4383779838048,20.9811965209077
79.09831799246828,14.618079406908521
65.13888725802207,21.74826555870925
33.7901271659008,58.824831327442496
54.14302509427242,38.60660513428513
88.22333705111811,13.66618283550281
57.2309642616693,29.791928815596293
81.84650438205824,13.520825295281497
82.61605837466197,13.339861841741026
82.56602267313812,13.342946152070226
82.82178948191711,13.170529493134609
50.57339389949658,28.437967343224216
58.648274825417616,24.696688051461194
57.183237111165,26.083947183934754
43.57807977863922,37.310685502016895
57.183237111165,26.083947183934754
57.183237111165,26.083947183934754
57.183237111165,26.083947183934754
32.577049747679325,54.339204245637404
32.621279622614395,52.737847412208424
59.206578883609495,24.028521866727203
54.309294702627454,27.28461982896698
33.744049908126215,52.52500065745093
33.93001445436607,38.64162220454176
-7.910953713653839,74.22053914443921
-7.910953713653839,74.22053914443921
30.417032588670395,67.57036899014008
31.64160185649888,59.2489965265097
-5.823117285400485,71.53400863740353
-10.038390615779122,74.99236219276185
31.640986686270708,59.51152500077359
30.534563349244365,63.4507404516776
78.23482257744479,18.152381320473523
-7.603510769407023,71.9476605613427
68.0213924022508,20.160595631956028
32.497828882663214,58.458959444542984
63.70187551658489,23.918955314378024
81.58206327818655,13.566880398358421
87.5004522372227,11.607788122980253
29.04064410877055,70.4983098048533
74.26253402882656,18.842953687771114
50.03592114827899,35.55937811047693
52.868453098868656,27.35054859648909
34.87894976591713,38.59545193059256
29.934400545379333,67.2430662526236
67.22714088534306,19.62569445535013
67.62207020025073,18.7476851812948
82.76510514281813,11.646496534216567
81.84109764082666,13.510440423497698
82.32347747204352,11.984202844746505
50.3951146049273,28.069550207843633
33.65057410142174,38.792803865063036
61.691137637368286,23.345215607776254
57.0309406325797,24.101545792166235
33.36977202410503,45.73946796326081
56.00193337025485,24.85647611545585
66.89401938734056,20.098741249845034
61.94201990250997,22.76644532950411
68.17041043625704,18.41716392294194
51.85785619595569,27.238223863613086
generation,20
37.528690951873216,60.16687534315821
73.24101965532776,47.27611637453185
20.43700250181473,75.88366545771783
71.94559905876253,48.907657729732534
71.48174840903292,52.53983691983433
0.27879765007213564,76.78875097177468
37.191740744305264,60.938465072247226
36.61184651367654,70.8804115732317
37.553883285151414,59.3121523625083
43.12596440930491,58.29739392511283
20.43700250181473,75.88366545771783
1.4590593815250372,76.77829119363514
91.61787074494003,45.300002477689645
96.81879306918711,30.75378688512035
34.48273918979635,74.20867574390428
34.75014371696324,73.61257863095011
28.7193130740784,74.99888104421191
55.110553648215216,55.82043416524107
97.6723405810572,13.992953031224317
18.5406578391715,76.54282878449942
34.72219451833797,73.74183498533142
35.36920496516149,72.68875440424841
71.94559905876253,48.907657729732534
37.61926150044815,59.042358395003475
36.903846030496084,69.76669287213525
20.842647429964018,75.33905656184788
97.11493389771312,13.947829693655024
6.906786589451144,76.13937202449893
35.369192067097345,72.53320138752139
17.149603874664592,76.00315793010492
97.11493389771312,13.947829693655024
35.369192067097345,72.53320138752139
24.453080735544006,74.0932793486559
22.93685385251507,74.57412935863232
95.32101653607845,14.831700838640472
95.78426573021358,14.104606092599852
92.22915181853224,17.405130363257854
74.14135728712165,43.851578780559294
79.28717696370933,37.48513135822412
73.73203577779117,43.936605484286474
89.715033892316,37.263222969686865
34.32516425576108,72.90977441204365
1.376226934655108,76.76859362307368
52.59284642218037,55.32254037543578
36.09529967369036,63.6271413775749
71.89136393761999,47.584104254408686
35.811967732730125,65.98558758474493
-0.9434438104413516,76.77668479043788
-1.0213764130143659,76.78540119714913
37.045789097512966,56.639382817476644
71.89136393761999,47.584104254408686
-0.9800069397249445,76.77812837855532
55.29441199130969,51.91838774560773
69.5163370094063,50.547238788881145
-1.0094282212342023,76.78533107899909
-1.0213764130143659,76.78540119714913
0.9168625116593603,76.77017339313556
20.38211619222818,75.83499875959097
32.618855645332474,74.0930925185094
71.33483756151912,47.82868573705926
5.072145147587662,76.440405671095
75.68031535357176,43.35147076921015
69.98712552618531,48.314637839849155
34.304814829998236,74.02307767441351
96.59061696527198,12.799317195387971
94.44348050765959,13.710570012478684
92.4844099775803,13.825096424849448
92.4844099775803,13.825096424849448
92.14086586310162,14.13086160398052
87.12124607983543,16.79748626808356
86.53453832642262,32.617854253331586
82.96983204843619,32.72884368669361
78.4837451224422,34.35019125420564
75.62078326942296,40.36737829839177
74.13421256428833,41.56099378204283
73.77523925334424,43.60688319351601
71.53185439754901,47.40603773482107
65.12077057532684,50.050079976103206
49.92931229624426,54.066224885577356
37.03885775254173,56.6070779432456
35.48647878124217,64.53255311419161
